timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1662896494359,39,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-4,text,true,,16998,109,2,4,http://www.ru/,31,0,10
1662896496859,36,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-4,text,true,,16998,109,2,4,http://www.ru/,28,0,9
1662896496861,38,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-5,text,true,,16998,109,2,4,http://www.ru/,32,0,8
1662896496853,134,HTTPS Request ya.ru,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-5,text,true,,11108,591,2,4,https://ya.ru/showcaptcha?cc=1&mt=148F6D0CE41E505BDE89DD68C2C17EFCF0F6A9506AF40962B0DB4FDBD51299B7&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662896496/9bc5d50922b2fd0bab85d4428e16e786&u=b2529338-8ca4a8a6-c5236069-2314eb74&s=1cac63e4e0020e132e9c3c20c6c6745b,47,0,10
1662896496853,47,HTTPS Request ya.ru-0,301,Moved permanently,jp@gc - Ultimate Thread Group ya.ru 1-5,,true,,1012,108,2,4,http://ya.ru/,47,0,10
1662896496900,68,HTTPS Request ya.ru-1,302,Moved temporarily,jp@gc - Ultimate Thread Group ya.ru 1-5,,true,,1186,108,2,4,https://ya.ru/,68,0,52
1662896496969,18,HTTPS Request ya.ru-2,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-5,text,true,,8910,375,2,4,https://ya.ru/showcaptcha?cc=1&mt=148F6D0CE41E505BDE89DD68C2C17EFCF0F6A9506AF40962B0DB4FDBD51299B7&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662896496/9bc5d50922b2fd0bab85d4428e16e786&u=b2529338-8ca4a8a6-c5236069-2314eb74&s=1cac63e4e0020e132e9c3c20c6c6745b,18,0,0
1662896496853,134,HTTPS Request ya.ru,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-4,text,true,,11109,591,2,4,https://ya.ru/showcaptcha?cc=1&mt=CB8679D914D75A86E85B24D9F784741733FE72A38DF62A877068D0E03838560A&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662896496/72c7c0ae10e205572c9afa8734e3746f&u=40529e42-a88fa156-6ced686b-4cda07aa&s=32ad44ddd69d16d6c0e964ba94e643c8,45,0,10
1662896496853,45,HTTPS Request ya.ru-0,301,Moved permanently,jp@gc - Ultimate Thread Group ya.ru 1-4,,true,,1012,108,2,4,http://ya.ru/,45,0,10
1662896496898,71,HTTPS Request ya.ru-1,302,Moved temporarily,jp@gc - Ultimate Thread Group ya.ru 1-4,,true,,1186,108,2,4,https://ya.ru/,71,0,55
1662896496970,17,HTTPS Request ya.ru-2,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-4,text,true,,8911,375,2,4,https://ya.ru/showcaptcha?cc=1&mt=CB8679D914D75A86E85B24D9F784741733FE72A38DF62A877068D0E03838560A&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662896496/72c7c0ae10e205572c9afa8734e3746f&u=40529e42-a88fa156-6ced686b-4cda07aa&s=32ad44ddd69d16d6c0e964ba94e643c8,17,0,0
1662896499360,37,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-4,text,true,,16998,109,2,4,http://www.ru/,30,0,9
1662896499361,37,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-5,text,true,,16998,109,2,4,http://www.ru/,29,0,8
1662896501859,34,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-4,text,true,,16997,109,2,4,http://www.ru/,28,0,9
1662896501860,35,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-5,text,true,,16998,109,2,4,http://www.ru/,27,0,9
1662896501852,116,HTTPS Request ya.ru,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-4,text,true,,11099,591,2,4,https://ya.ru/showcaptcha?cc=1&mt=83C0E642B68DC1FCBB62D18002F0FE19DEC30B76A07048CC9335BF4F50C97F4C&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662896501/b7400a9544cd256960622f6d56d8dd85&u=f37b3ed3-e1522a23-aeaf25bb-48bcf88e&s=77e5e2db4d4e589a32703d08c692535f,42,0,10
1662896501852,42,HTTPS Request ya.ru-0,301,Moved permanently,jp@gc - Ultimate Thread Group ya.ru 1-4,,true,,1012,108,2,4,http://ya.ru/,42,0,10
1662896501895,58,HTTPS Request ya.ru-1,302,Moved temporarily,jp@gc - Ultimate Thread Group ya.ru 1-4,,true,,1186,108,2,4,https://ya.ru/,58,0,45
1662896501953,15,HTTPS Request ya.ru-2,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-4,text,true,,8901,375,2,4,https://ya.ru/showcaptcha?cc=1&mt=83C0E642B68DC1FCBB62D18002F0FE19DEC30B76A07048CC9335BF4F50C97F4C&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662896501/b7400a9544cd256960622f6d56d8dd85&u=f37b3ed3-e1522a23-aeaf25bb-48bcf88e&s=77e5e2db4d4e589a32703d08c692535f,15,0,0
1662896501852,136,HTTPS Request ya.ru,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-5,text,true,,11095,591,2,4,https://ya.ru/showcaptcha?cc=1&mt=6A3A65553D355A58B29F877F52263968D226713F320BF4F93B4F685436B47826&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662896501/9c8dc183f9876dc8e3b1d7f0981a6124&u=c8761d4c-76a94c87-bbb1f88d-1f1ec837&s=af6e67b666bb5797ee9544f83d3b7891,50,0,10
1662896501852,50,HTTPS Request ya.ru-0,301,Moved permanently,jp@gc - Ultimate Thread Group ya.ru 1-5,,true,,1011,108,2,4,http://ya.ru/,50,0,10
1662896501903,70,HTTPS Request ya.ru-1,302,Moved temporarily,jp@gc - Ultimate Thread Group ya.ru 1-5,,true,,1186,108,2,4,https://ya.ru/,70,0,59
1662896501974,14,HTTPS Request ya.ru-2,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-5,text,true,,8898,375,2,4,https://ya.ru/showcaptcha?cc=1&mt=6A3A65553D355A58B29F877F52263968D226713F320BF4F93B4F685436B47826&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662896501/9c8dc183f9876dc8e3b1d7f0981a6124&u=c8761d4c-76a94c87-bbb1f88d-1f1ec837&s=af6e67b666bb5797ee9544f83d3b7891,14,0,0
1662896504361,35,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-5,text,true,,16998,109,2,4,http://www.ru/,29,0,8
1662896504359,40,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-4,text,true,,16998,109,2,4,http://www.ru/,31,0,9
1662896506858,32,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-4,text,true,,16998,109,2,4,http://www.ru/,26,0,9
1662896506860,39,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-5,text,true,,16998,109,2,4,http://www.ru/,34,0,10
1662896506852,121,HTTPS Request ya.ru,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-5,text,true,,11098,591,2,4,https://ya.ru/showcaptcha?cc=1&mt=DEB5A14DC615844561C8E8B1A3D00E2BF43AA16C3029E8AB09037CAF62F4105D&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662896506/2f599ad2eaccaeb3748f469b7af98d25&u=1d5c080a-34d73ebd-3063644e-2dd2ad73&s=1e5a4adf534dfc3f0b9dd8489a722d56,36,0,11
1662896506852,36,HTTPS Request ya.ru-0,301,Moved permanently,jp@gc - Ultimate Thread Group ya.ru 1-5,,true,,1013,108,2,4,http://ya.ru/,36,0,11
1662896506889,68,HTTPS Request ya.ru-1,302,Moved temporarily,jp@gc - Ultimate Thread Group ya.ru 1-5,,true,,1186,108,2,4,https://ya.ru/,68,0,53
1662896506958,15,HTTPS Request ya.ru-2,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-5,text,true,,8899,375,2,4,https://ya.ru/showcaptcha?cc=1&mt=DEB5A14DC615844561C8E8B1A3D00E2BF43AA16C3029E8AB09037CAF62F4105D&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662896506/2f599ad2eaccaeb3748f469b7af98d25&u=1d5c080a-34d73ebd-3063644e-2dd2ad73&s=1e5a4adf534dfc3f0b9dd8489a722d56,15,0,0
1662896506852,128,HTTPS Request ya.ru,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-4,text,true,,11115,591,2,4,https://ya.ru/showcaptcha?cc=1&mt=D6989681A1C6307089DEB7FBB693A550E574FC1421C4F335BE76A5C6553C0988&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662896506/d263032ae4483ea2daa906e230571eef&u=3312d925-3862f774-70748196-9dd78ff4&s=f684cadb98115b4148101b4d30921404,45,0,10
1662896506852,45,HTTPS Request ya.ru-0,301,Moved permanently,jp@gc - Ultimate Thread Group ya.ru 1-4,,true,,1016,108,2,4,http://ya.ru/,45,0,10
1662896506898,66,HTTPS Request ya.ru-1,302,Moved temporarily,jp@gc - Ultimate Thread Group ya.ru 1-4,,true,,1186,108,2,4,https://ya.ru/,65,0,50
1662896506964,16,HTTPS Request ya.ru-2,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-4,text,true,,8913,375,2,4,https://ya.ru/showcaptcha?cc=1&mt=D6989681A1C6307089DEB7FBB693A550E574FC1421C4F335BE76A5C6553C0988&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662896506/d263032ae4483ea2daa906e230571eef&u=3312d925-3862f774-70748196-9dd78ff4&s=f684cadb98115b4148101b4d30921404,16,0,0
1662896509359,34,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-4,text,true,,16998,109,2,4,http://www.ru/,28,0,9
1662896509360,36,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-5,text,true,,16998,109,2,4,http://www.ru/,28,0,8
1662896511860,37,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-4,text,true,,16998,109,2,4,http://www.ru/,29,0,9
1662896511861,37,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-5,text,true,,16998,109,2,4,http://www.ru/,29,0,9
1662896511853,115,HTTPS Request ya.ru,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-4,text,true,,11094,590,2,4,https://ya.ru/showcaptcha?cc=1&mt=4C3BB1CAB4B9C1596A6B15156CDFAAA9CB570FCA167186DFBF9A03AFFED20945&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662896511/7a3f57075b1c7f9773ec3b4cb1bc71cb&u=41aa1d38-4e6460e6-699c72a-d3f64efb&s=bd024b3e69f383f65bd5c37aaf2a3595,46,0,14
1662896511853,46,HTTPS Request ya.ru-0,301,Moved permanently,jp@gc - Ultimate Thread Group ya.ru 1-4,,true,,1017,108,2,4,http://ya.ru/,46,0,14
1662896511899,55,HTTPS Request ya.ru-1,302,Moved temporarily,jp@gc - Ultimate Thread Group ya.ru 1-4,,true,,1185,108,2,4,https://ya.ru/,55,0,43
1662896511955,13,HTTPS Request ya.ru-2,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-4,text,true,,8892,374,2,4,https://ya.ru/showcaptcha?cc=1&mt=4C3BB1CAB4B9C1596A6B15156CDFAAA9CB570FCA167186DFBF9A03AFFED20945&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662896511/7a3f57075b1c7f9773ec3b4cb1bc71cb&u=41aa1d38-4e6460e6-699c72a-d3f64efb&s=bd024b3e69f383f65bd5c37aaf2a3595,13,0,0
1662896511852,142,HTTPS Request ya.ru,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-5,text,true,,11099,591,2,4,https://ya.ru/showcaptcha?cc=1&mt=9B989BE5B036AA3EE304F90B93DAA8241AEB75933425277BFB7FA818CAD79996&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662896511/3d65c7e2315e6063ee78e15326611e7f&u=9ef8f64f-8fcba4f6-bffd2eb6-ca95eed7&s=9bd149bc1df1e8cd2c881184b9142bde,73,0,15
1662896511852,73,HTTPS Request ya.ru-0,301,Moved permanently,jp@gc - Ultimate Thread Group ya.ru 1-5,,true,,1012,108,2,4,http://ya.ru/,73,0,15
1662896511925,55,HTTPS Request ya.ru-1,302,Moved temporarily,jp@gc - Ultimate Thread Group ya.ru 1-5,,true,,1186,108,2,4,https://ya.ru/,55,0,43
1662896511981,13,HTTPS Request ya.ru-2,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-5,text,true,,8901,375,2,4,https://ya.ru/showcaptcha?cc=1&mt=9B989BE5B036AA3EE304F90B93DAA8241AEB75933425277BFB7FA818CAD79996&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662896511/3d65c7e2315e6063ee78e15326611e7f&u=9ef8f64f-8fcba4f6-bffd2eb6-ca95eed7&s=9bd149bc1df1e8cd2c881184b9142bde,13,0,0
1662896514360,37,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-4,text,true,,16998,109,2,4,http://www.ru/,29,0,9
1662896514360,38,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-5,text,true,,16998,109,2,4,http://www.ru/,30,0,10
1662896516861,35,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-5,text,true,,16998,109,2,4,http://www.ru/,29,0,9
1662896516860,38,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-4,text,true,,16998,109,2,4,http://www.ru/,30,0,9
1662896516853,110,HTTPS Request ya.ru,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-5,text,true,,11097,591,2,4,https://ya.ru/showcaptcha?cc=1&mt=3E77F553BD5029CAB37FFC44C984A031566D2E7C0C92803A76F965DA95D83974&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662896516/b37f6b1f23286115fabba24a172c4fc6&u=e9b8a262-33befce7-1e486648-d7cd7ee0&s=2c5931fab8911e30477e8f9d8816f56f,38,0,10
1662896516853,38,HTTPS Request ya.ru-0,301,Moved permanently,jp@gc - Ultimate Thread Group ya.ru 1-5,,true,,1013,108,2,4,http://ya.ru/,38,0,10
1662896516891,56,HTTPS Request ya.ru-1,302,Moved temporarily,jp@gc - Ultimate Thread Group ya.ru 1-5,,true,,1186,108,2,4,https://ya.ru/,56,0,44
1662896516948,15,HTTPS Request ya.ru-2,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-5,text,true,,8898,375,2,4,https://ya.ru/showcaptcha?cc=1&mt=3E77F553BD5029CAB37FFC44C984A031566D2E7C0C92803A76F965DA95D83974&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662896516/b37f6b1f23286115fabba24a172c4fc6&u=e9b8a262-33befce7-1e486648-d7cd7ee0&s=2c5931fab8911e30477e8f9d8816f56f,15,0,0
1662896516852,132,HTTPS Request ya.ru,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-4,text,true,,11094,591,2,4,https://ya.ru/showcaptcha?cc=1&mt=2D9E86BF4EB956CF43869155FBDB3B005999AFEE01E4E26DAA9A765BD3DCCF04&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662896516/e79d7b96fd287cb54b82e916ab29d37b&u=866b7945-500f80ad-2ae8fbe3-10637b51&s=e549b87c3df8dc0d3924aae0fb32f287,49,0,11
1662896516852,49,HTTPS Request ya.ru-0,301,Moved permanently,jp@gc - Ultimate Thread Group ya.ru 1-4,,true,,1012,108,2,4,http://ya.ru/,49,0,11
1662896516901,64,HTTPS Request ya.ru-1,302,Moved temporarily,jp@gc - Ultimate Thread Group ya.ru 1-4,,true,,1186,108,2,4,https://ya.ru/,64,0,50
1662896516965,19,HTTPS Request ya.ru-2,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-4,text,true,,8896,375,2,4,https://ya.ru/showcaptcha?cc=1&mt=2D9E86BF4EB956CF43869155FBDB3B005999AFEE01E4E26DAA9A765BD3DCCF04&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662896516/e79d7b96fd287cb54b82e916ab29d37b&u=866b7945-500f80ad-2ae8fbe3-10637b51&s=e549b87c3df8dc0d3924aae0fb32f287,19,0,0
1662896519360,36,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-5,text,true,,16997,109,2,4,http://www.ru/,30,0,10
1662896519360,38,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-4,text,true,,16998,109,2,4,http://www.ru/,30,0,10
1662896521859,41,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-4,text,true,,16998,109,2,4,http://www.ru/,35,0,8
1662896521861,46,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-5,text,true,,16998,109,2,4,http://www.ru/,38,0,8
1662896521852,93,HTTPS Request ya.ru,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-5,text,true,,11099,591,2,4,https://ya.ru/showcaptcha?cc=1&mt=94566F06606ABDAF324E03D795262B2BF1DA4CAE2D8F33F1D97AE93EE49A029D&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662896521/59d34fea18c117897038be8ac068a3f0&u=797607f3-109e4280-c35d7fcd-ca1c5358&s=e6af693b4466fb94860491771204801b,38,0,10
1662896521852,38,HTTPS Request ya.ru-0,301,Moved permanently,jp@gc - Ultimate Thread Group ya.ru 1-5,,true,,1012,108,2,4,http://ya.ru/,38,0,10
1662896521890,42,HTTPS Request ya.ru-1,302,Moved temporarily,jp@gc - Ultimate Thread Group ya.ru 1-5,,true,,1186,108,2,4,https://ya.ru/,42,0,32
1662896521932,13,HTTPS Request ya.ru-2,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-5,text,true,,8901,375,2,4,https://ya.ru/showcaptcha?cc=1&mt=94566F06606ABDAF324E03D795262B2BF1DA4CAE2D8F33F1D97AE93EE49A029D&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662896521/59d34fea18c117897038be8ac068a3f0&u=797607f3-109e4280-c35d7fcd-ca1c5358&s=e6af693b4466fb94860491771204801b,13,0,0
1662896521851,116,HTTPS Request ya.ru,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-4,text,true,,11113,591,2,4,https://ya.ru/showcaptcha?cc=1&mt=47DCEBAC9D55AA4031996BCB62625FA5A9265DD5F579BCFC515C163FFFEF864E&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662896521/96a8972399ed0ea9a7bb3a7e408daac8&u=abdbf35c-75ba4e43-2787b734-2f8f0921&s=afefb27cc88fa12f0ec174e953b3f9dd,50,0,14
1662896521851,50,HTTPS Request ya.ru-0,301,Moved permanently,jp@gc - Ultimate Thread Group ya.ru 1-4,,true,,1017,108,2,4,http://ya.ru/,50,0,14
1662896521902,47,HTTPS Request ya.ru-1,302,Moved temporarily,jp@gc - Ultimate Thread Group ya.ru 1-4,,true,,1186,108,2,4,https://ya.ru/,47,0,35
1662896521949,18,HTTPS Request ya.ru-2,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-4,text,true,,8910,375,2,4,https://ya.ru/showcaptcha?cc=1&mt=47DCEBAC9D55AA4031996BCB62625FA5A9265DD5F579BCFC515C163FFFEF864E&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662896521/96a8972399ed0ea9a7bb3a7e408daac8&u=abdbf35c-75ba4e43-2787b734-2f8f0921&s=afefb27cc88fa12f0ec174e953b3f9dd,18,0,0
1662896524359,37,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-4,text,true,,16997,109,2,4,http://www.ru/,30,0,10
1662896524360,38,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-5,text,true,,16997,109,2,4,http://www.ru/,30,0,10
1662896526860,38,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-4,text,true,,16998,109,2,4,http://www.ru/,32,0,9
1662896526861,38,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-5,text,true,,16998,109,2,4,http://www.ru/,31,0,9
1662896526853,164,HTTPS Request ya.ru,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-4,text,true,,11087,590,2,4,https://ya.ru/showcaptcha?cc=1&mt=A6ABDA486F970478E20DEFD844D37A690A52815140BBBE3A2EE13D499E811B03&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662896526/7be277334dd78bc2f53a2f59527b2cff&u=feaedfcf-1b6d334-b8757702-cfc3ee89&s=6119beb7f03f9b8fcbd10401dccadba4,95,0,70
1662896526853,95,HTTPS Request ya.ru-0,301,Moved permanently,jp@gc - Ultimate Thread Group ya.ru 1-4,,true,,1011,108,2,4,http://ya.ru/,95,0,70
1662896526949,55,HTTPS Request ya.ru-1,302,Moved temporarily,jp@gc - Ultimate Thread Group ya.ru 1-4,,true,,1185,108,2,4,https://ya.ru/,55,0,42
1662896527004,13,HTTPS Request ya.ru-2,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-4,text,true,,8891,374,2,4,https://ya.ru/showcaptcha?cc=1&mt=A6ABDA486F970478E20DEFD844D37A690A52815140BBBE3A2EE13D499E811B03&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662896526/7be277334dd78bc2f53a2f59527b2cff&u=feaedfcf-1b6d334-b8757702-cfc3ee89&s=6119beb7f03f9b8fcbd10401dccadba4,13,0,0
1662896526852,177,HTTPS Request ya.ru,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-5,text,true,,11099,591,2,4,https://ya.ru/showcaptcha?cc=1&mt=DC7CB199CDA870871CF3EC2796C020C3E68252B2CF0549D66B9DCFF42FA11270&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662896527/e3639b40b26f8912d52b66a4d32b2cfd&u=306ef517-800674a2-7ad2b687-b75e6919&s=5043b619d39b51e20e3029b1b0012f42,99,0,70
1662896526852,99,HTTPS Request ya.ru-0,301,Moved permanently,jp@gc - Ultimate Thread Group ya.ru 1-5,,true,,1012,108,2,4,http://ya.ru/,99,0,70
1662896526951,63,HTTPS Request ya.ru-1,302,Moved temporarily,jp@gc - Ultimate Thread Group ya.ru 1-5,,true,,1186,108,2,4,https://ya.ru/,63,0,51
1662896527014,15,HTTPS Request ya.ru-2,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-5,text,true,,8901,375,2,4,https://ya.ru/showcaptcha?cc=1&mt=DC7CB199CDA870871CF3EC2796C020C3E68252B2CF0549D66B9DCFF42FA11270&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662896527/e3639b40b26f8912d52b66a4d32b2cfd&u=306ef517-800674a2-7ad2b687-b75e6919&s=5043b619d39b51e20e3029b1b0012f42,14,0,0
1662896529361,37,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-5,text,true,,16998,109,2,4,http://www.ru/,29,0,9
1662896529360,39,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-4,text,true,,16998,109,2,4,http://www.ru/,31,0,9
1662896531860,32,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-4,text,true,,16997,109,2,4,http://www.ru/,26,0,9
1662896531861,36,HTTPS Request www.ru,200,OK,jp@gc - Ultimate Thread Group www.ru 2-5,text,true,,16998,109,2,4,http://www.ru/,30,0,9
1662896531852,130,HTTPS Request ya.ru,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-4,text,true,,11110,591,2,4,https://ya.ru/showcaptcha?cc=1&mt=5285F5F7AC895833578ADE3A9B55DE555C6769A68E8868833CE5D511DD0BC82D&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662896531/318bea0043dad21ca9e0f0899a2a98ab&u=b1534ce7-3623aaef-789e2ff4-5b96daf5&s=dee8c162191ecfd08c895f3c940e0bc6,48,0,13
1662896531852,48,HTTPS Request ya.ru-0,301,Moved permanently,jp@gc - Ultimate Thread Group ya.ru 1-4,,true,,1017,108,2,4,http://ya.ru/,48,0,13
1662896531900,64,HTTPS Request ya.ru-1,302,Moved temporarily,jp@gc - Ultimate Thread Group ya.ru 1-4,,true,,1186,108,2,4,https://ya.ru/,64,0,48
1662896531964,18,HTTPS Request ya.ru-2,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-4,text,true,,8907,375,2,4,https://ya.ru/showcaptcha?cc=1&mt=5285F5F7AC895833578ADE3A9B55DE555C6769A68E8868833CE5D511DD0BC82D&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662896531/318bea0043dad21ca9e0f0899a2a98ab&u=b1534ce7-3623aaef-789e2ff4-5b96daf5&s=dee8c162191ecfd08c895f3c940e0bc6,17,0,0
1662896531852,131,HTTPS Request ya.ru,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-5,text,true,,11102,590,2,4,https://ya.ru/showcaptcha?cc=1&mt=EC858F989CA8FEE5E8DC537C5D92513AF767219EBE97A9EA4F9070B9EF8D4B19&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662896531/43f4651cc5de646b73f8f6e31a2cea41&u=c3ba64fb-3a244650-6396f38-ad56e697&s=07a421691d0b94270c8d77df7e4a86bb,52,0,14
1662896531852,52,HTTPS Request ya.ru-0,301,Moved permanently,jp@gc - Ultimate Thread Group ya.ru 1-5,,true,,1016,108,2,4,http://ya.ru/,52,0,14
1662896531904,61,HTTPS Request ya.ru-1,302,Moved temporarily,jp@gc - Ultimate Thread Group ya.ru 1-5,,true,,1185,108,2,4,https://ya.ru/,61,0,49
1662896531966,17,HTTPS Request ya.ru-2,200,Ok,jp@gc - Ultimate Thread Group ya.ru 1-5,text,true,,8901,374,2,4,https://ya.ru/showcaptcha?cc=1&mt=EC858F989CA8FEE5E8DC537C5D92513AF767219EBE97A9EA4F9070B9EF8D4B19&retpath=aHR0cHM6Ly95YS5ydS8__be4b26318182eedc1bcad7a3896dfc9d&t=2/1662896531/43f4651cc5de646b73f8f6e31a2cea41&u=c3ba64fb-3a244650-6396f38-ad56e697&s=07a421691d0b94270c8d77df7e4a86bb,17,0,0
